image_id,id,rank,duration_s
353180,538034,1,0.106906034
153299,538080,56,0.08626853
402519,538176,2,0.11669557
332901,538241,,0.09863261
353180,538367,14,0.098487474
241297,538456,83,0.09625133
153299,538875,1,0.11011915
402519,539067,27,0.1071998
19042,539116,1,0.11306107
460229,539197,18,0.09069422
332901,539294,30,0.11657124
353180,539456,4,0.11729587
519338,539468,1,0.15304828
241297,539641,27,0.10058552
147338,539672,52,0.09226648
241297,539713,37,0.087214425
332901,539813,92,0.123940244
49060,539906,55,0.07179088
395575,540229,21,0.09561308
353180,540239,25,0.11086438
64359,540428,4,0.09223728
332901,540629,,0.102206945
475223,541165,31,0.104701795
519338,541403,1,0.16332273
147338,541436,6,0.088823006
395575,541438,10,0.115037166
153299,541599,42,0.10513203
153299,542217,66,0.09601733
49060,542240,45,0.08763431
334371,542367,32,0.10058473
334371,542421,25,0.10257202
395575,542719,51,0.10052543
153299,542841,10,0.09283696
241297,542866,,0.08146398
49060,543446,6,0.118806094
475223,543454,,0.08230455
530466,543571,1,0.08931296
64359,543830,1,0.10294743
519338,544346,1,0.12861568
442661,544451,1,0.07671224
49060,544826,19,0.13642058
475223,545461,3,0.12765118
530466,545818,2,0.079480454
460160,546781,1,0.084953606
442661,546848,1,0.11172484
519338,546989,21,0.10841757
395575,547051,4,0.09351221
133819,547314,15,0.09749885
460160,547540,2,0.121845566
475223,547750,4,0.07273418
530466,547831,1,0.089324325
395575,547948,26,0.12296678
464251,548005,2,0.11672604
91619,548106,,0.106151246
442661,548222,1,0.085413456
442661,548408,1,0.11621681
460160,548677,5,0.092488974
472030,548989,1,0.115854934
530466,549244,1,0.081683055
530466,550426,1,0.13520128
460160,550762,8,0.093620315
295231,550790,5,0.09041417
307074,551545,,0.119269
368456,551675,,0.1132417
307074,551755,,0.09141539
307074,551788,87,0.108552486
295231,552068,7,0.092182
519338,552791,6,0.11313861
472030,552865,2,0.10093888
100489,553021,1,0.09606499
133819,553083,17,0.12252059
460160,553198,6,0.09104981
442661,553316,1,0.076761395
91619,553923,,0.09423773
300155,554531,6,0.10143205
295231,554669,34,0.11040168
475223,554851,4,0.09652855
300155,554969,1,0.07194101
295231,555014,5,0.10785011
307074,555046,,0.118534006
100489,555964,1,0.08983039
133819,556068,,0.081137635
300155,556157,3,0.13771524
12062,556389,3,0.10757381
49060,556883,6,0.13206175
300155,557507,5,0.0856076
100489,557518,1,0.13228622
307074,557836,21,0.114791036
483667,558127,3,0.11114921
300155,558197,4,0.10459445
12062,558495,4,0.08188412
100489,558868,1,0.12201616
133819,559221,,0.12277146
278749,559678,75,0.084023595
133819,560433,18,0.08683029
483667,560536,1,0.12683584
278749,560596,,0.06717278
483667,561004,5,0.119351305
278749,561340,,0.113882
483667,561376,3,0.10121264
368456,561569,7,0.09925567
243867,561699,42,0.09679736
210394,562447,67,0.116139024
545594,562618,1,0.105183296
384513,562717,1,0.09058554
368456,563060,,0.09303232
545594,563368,1,0.100307666
483667,563401,2,0.06612972
252559,563617,29,0.12306562
368456,564464,,0.08761651
545594,564526,5,0.12070998
545594,564580,2,0.07700876
545594,565138,1,0.082528144
384513,565516,15,0.12067464
463647,565582,,0.080962576
91619,565599,11,0.06221809
210394,565687,27,0.09143511
91619,565761,26,0.094641455
278749,565870,3,0.07768575
210394,566176,12,0.118948005
278749,566416,31,0.08426852
91619,566466,4,0.117469534
252559,566668,20,0.11097743
463647,566776,64,0.1053699
210394,566848,71,0.08204879
356169,567058,5,0.11517641
419201,567143,,0.11035958
384513,567580,11,0.06306941
243867,567783,24,0.08634631
351589,568063,3,0.13438499
356169,568183,8,0.11101381
356169,569221,5,0.06749084
463647,569926,74,0.10129594
210394,570037,41,0.082172066
384513,570058,10,0.11432597
108440,570184,16,0.12052068
351589,570241,31,0.1172917
351589,570256,10,0.1452921
351589,570259,5,0.122851305
108440,570265,21,0.103032894
243867,570492,7,0.06556893
384513,570637,32,0.1230336
192716,570779,,0.08249949
243867,571008,32,0.08655116
419201,571607,64,0.09823626
192716,572015,60,0.09693498
252559,572134,14,0.103309475
252559,572275,51,0.11935363
463647,572782,,0.06814095
55299,572841,22,0.09208464
351589,572920,10,0.1149665
252559,573049,,0.12538707
579818,573235,2,0.10877088
131444,573335,4,0.092489175
271457,573372,16,0.08152418
356169,573547,1,0.093693845
463647,573895,9,0.08152968
55299,573936,15,0.07224045
278848,574281,4,0.108687274
419201,574586,14,0.09616375
108440,574765,20,0.11048136
579818,574768,9,0.086358026
271457,575013,12,0.11807471
419201,576134,28,0.08890581
356169,577243,2,0.08790173
419201,577865,3,0.10845636
271457,578154,1,0.10629858
131444,578426,6,0.10257434
271457,578472,1,0.13690208
131444,578882,1,0.16816072
579818,578929,33,0.10119778
55299,579453,55,0.10510976
78032,579602,,0.08124115
131444,579761,1,0.098054014
192716,579875,,0.08759111
489046,579934,2,0.102595285
243867,579990,19,0.08579555
271457,580368,11,0.07097661
78032,580376,40,0.107934885
55299,580491,28,0.07805596
400367,580514,17,0.14049563
489046,580576,4,0.08005749
108440,580669,17,0.08508565
55299,580716,10,0.07665558
489046,580729,26,0.08104216
489046,581020,2,0.114811264
489046,581173,9,0.11637885
108440,581224,1,0.11802439
400367,581474,20,0.069029406
259571,581555,2,0.122351594
400367,581609,35,0.1000739
78032,581672,73,0.08399677
400367,582038,1,0.1218784
373705,582099,1,0.071261145
579818,582241,24,0.085065536
106048,582976,14,0.100801736
289659,583005,51,0.12757608
259571,583070,1,0.11644464
278848,583164,1,0.09629587
192716,583211,,0.14111485
278848,583233,1,0.09517186
192716,583529,,0.13026118
324818,583642,15,0.08656676
293474,583652,1,0.092330664
373705,583824,7,0.08407778
131444,584027,9,0.10838208
78032,584033,85,0.10176984
106048,584257,9,0.08865866
78032,584300,,0.10557105
293474,584417,13,0.11282732
259571,584465,18,0.11218573
373705,584562,19,0.090428725
153527,584941,6,0.11262428
278848,584988,1,0.08612471
13659,585718,92,0.09820896
259571,585773,4,0.103591375
101068,585876,63,0.09197242
293474,585923,1,0.111452214
400367,585995,1,0.11996736
373705,586413,,0.09767172
324818,586456,2,0.10192866
106048,586663,6,0.08597929
579818,586720,2,0.10272517
259571,586745,2,0.093397945
106048,586783,4,0.08659056
324818,587353,1,0.10122882
106048,587791,6,0.11456782
128051,587858,38,0.10129579
278848,588300,,0.09890181
13659,588493,1,0.17689194
289659,588498,37,0.11741991
293474,588680,1,0.092255704
109441,588761,1,0.10783734
324818,589327,1,0.09293346
153527,589387,17,0.100999646
76417,589396,7,0.10557787
13659,590158,,0.07527758
13659,590512,4,0.107322365
76417,590866,1,0.07599985
289659,591054,37,0.120993696
293474,591086,1,0.093077965
101068,591432,,0.07794068
373705,591495,5,0.083636485
153527,591508,8,0.0995311
109441,591527,3,0.10008594
109441,591959,11,0.08196231
101068,592929,26,0.1145085
28993,592950,8,0.10219076
153527,593050,1,0.09917433
109441,593183,10,0.094130374
324818,593329,1,0.09381021
364587,593610,75,0.086007275
13659,593641,27,0.09701481
153527,594106,1,0.09497172
28993,594246,79,0.13276985
364587,594270,28,0.09741746
169169,594657,3,0.12739226
128051,595133,12,0.09093059
76417,595138,8,0.114448845
101068,595581,29,0.096929595
169169,595683,41,0.079788886
364587,595719,79,0.10282654
101068,596130,,0.09600814
28993,596682,74,0.120756626
364587,596760,60,0.11141976
76417,596818,1,0.12120432
395388,596881,68,0.100080326
221017,596976,1,0.0905924
165039,597727,32,0.119573385
460967,598786,1,0.093341194
310072,599219,1,0.07780915
310072,599372,18,0.09358264
229753,599598,41,0.08506331
460967,599635,22,0.08356696
165039,599884,79,0.08299243
310072,600029,2,0.13389334
16502,600200,1,0.0882693
559956,600290,20,0.09866241
197870,600293,1,0.09882152
221017,600861,1,0.11928458
16502,600935,25,0.06768429
460967,600982,4,0.087104365
566758,601160,2,0.09881397
566758,601379,23,0.10550673
90155,601634,,0.09697531
16502,602324,1,0.1359955
16502,602822,1,0.110117845
221017,602889,2,0.11417343
90155,603125,47,0.11865009
197870,603443,1,0.1011036
26926,603458,100,0.09257667
221017,603516,1,0.09116308
165039,603652,55,0.11118611
90155,603767,,0.10672075
516143,603770,11,0.08590219
559956,603971,1,0.10142718
566758,604016,3,0.111299396
390301,604104,1,0.10496445
516143,604193,60,0.10227467
16502,604256,1,0.102596655
390301,604275,1,0.095988065
165039,604351,62,0.13076927
197870,604790,1,0.10318089
390301,604818,6,0.079544336
310072,605105,29,0.100192815
566758,605249,5,0.097008266
390301,605313,16,0.10542555
165039,605539,88,0.10615466
90155,605594,,0.09906784
26926,605696,3,0.09447166
566758,606221,1,0.10172632
310072,606242,6,0.105938144
460967,606295,17,0.09936341
460967,606634,4,0.10461961
221017,606654,1,0.09397932
197870,606800,10,0.106076494
475387,606909,,0.100790046
26926,607064,,0.09984834
229753,607341,57,0.1021386
229753,607869,4,0.09935272
516143,607880,,0.113951854
516143,608156,63,0.11537507
26926,608249,3,0.08680777
475387,608457,,0.17493847
537053,608525,40,0.11053653
537053,609758,7,0.07860289
516143,609863,9,0.095074125
90155,609992,57,0.0804062
559956,610091,12,0.08339267
559956,610427,1,0.08654523
475387,610446,,0.07640622
26926,610637,1,0.063295536
389566,610865,,0.09601374
390301,611211,2,0.09501929
336658,611715,,0.09348321
537053,611936,64,0.09758726
290592,612135,13,0.09637392
537053,612161,6,0.09108629
197870,612167,1,0.10296749
315187,612210,37,0.12099773
229753,612492,35,0.09492081
336658,612801,4,0.090697184
198510,612930,69,0.1176262
198510,613254,7,0.10491608
198510,613638,22,0.065536834
127092,613877,,0.08434568
198510,613902,3,0.09869456
315187,614136,92,0.09393425
559956,614372,4,0.088214844
336658,614514,22,0.09729732
345261,614527,8,0.09695494
345261,614587,6,0.098887324
315187,614757,,0.09549946
127092,614909,,0.10145074
127092,614993,,0.11171464
389566,615038,2,0.10250889
229753,615141,21,0.09661152
315187,615150,,0.09470065
198510,615228,15,0.09480765
336658,615558,,0.10216309
336658,616206,,0.10015646
127092,616727,,0.11490897
290592,616983,26,0.08992923
315187,617190,14,0.08917428
438017,617479,27,0.09897147
345261,617521,14,0.09806671
438017,617656,2,0.08427995
290592,617748,3,0.071696594
127092,618035,89,0.068061136
290592,618072,20,0.08533208
345261,618298,1,0.089751616
345261,618652,11,0.09810869
475387,618711,,0.10632831
438017,618799,3,0.08922597
389566,618950,1,0.09966677
181816,619493,1,0.08087664
537053,619619,7,0.12891607
389566,619853,2,0.10618163
290592,619875,7,0.101159684
389566,620636,2,0.09832611
475387,620661,,0.11175381
407518,621423,1,0.09521559
545219,621568,6,0.1015358
140640,622257,1,0.097312525
516804,622555,8,0.11441438
140640,622746,2,0.084459715
438017,623065,28,0.114518866
516804,623116,,0.109520175
516804,623176,20,0.10372241
344611,623187,14,0.09323788
516804,623908,87,0.10767434
474881,624019,1,0.08472701
407518,624048,6,0.10289105
516804,624574,96,0.11646059
275727,624583,40,0.17273542
49091,624607,1,0.09435
474881,625027,25,0.112207845
275727,625297,,0.12320594
344611,625359,1,0.1539448
407518,625485,1,0.08482995
140640,625545,4,0.12008956
140640,626190,14,0.11608769
545219,626569,,0.10771364
438017,626581,49,0.12450517
181816,626684,,0.09723889
545219,626935,38,0.109049834
344611,627123,4,0.10474351
446206,627236,26,0.095781595
446206,627257,22,0.10131975
76416,627307,,0.17028227
344611,627960,1,0.13447306
275727,628093,,0.11423311
407518,628149,39,0.09570573
344611,628203,1,0.113678254
181816,628343,1,0.102186784
446206,628529,73,0.13064902
76416,628567,58,0.14366743
104782,628578,,0.104994595
181816,628856,1,0.10858368
275727,629023,,0.10433798
446206,629033,,0.09016757
545219,629098,9,0.10617929
140640,629292,6,0.10593442
275727,629314,9,0.114297144
49091,629521,,0.101102315
104782,629847,,0.11730771
446206,630062,35,0.091087066
181816,630086,12,0.097333655
474881,630202,,0.087640174
49091,630646,2,0.117386065
474881,630724,19,0.08600191
76416,630781,1,0.081057996
545219,631117,7,0.12387347
309452,631874,2,0.08472872
76416,632062,44,0.11806795
49091,632422,4,0.103117585
309452,632561,1,0.084634155
8690,632624,2,0.094319165
474881,633142,2,0.0926934
8690,633359,36,0.12259134
76416,633643,32,0.12117217
49091,633808,1,0.106105655
8690,634535,2,0.12304672
407518,634689,2,0.08068641
8690,634709,4,0.13708071
17627,634836,18,0.086101994
571943,634840,16,0.07122266
309452,635336,1,0.09803299
309452,635777,1,0.09436826
571943,636535,6,0.08236819
200162,636691,,0.1220962
571943,636991,59,0.11480467
320425,637003,20,0.069843866
309452,637289,1,0.07745241
17627,637716,70,0.108244695
17627,637893,9,0.12247308
320425,638029,4,0.092462696
87244,638083,30,0.1348742
200162,638197,,0.11752691
8690,638750,1,0.082882866
104782,638910,1,0.12431759
87244,639283,20,0.12641089
104782,639363,,0.11627656
263594,639428,12,0.11034867
104782,639468,60,0.11793843
571943,639595,29,0.080505855
190676,639733,1,0.10818874
263594,639923,8,0.13891816
263594,639926,11,0.09833994
471023,640128,,0.101825856
290248,640277,70,0.084287986
575372,640670,13,0.11743087
290248,640694,,0.13893352
575372,640811,21,0.12509865
190676,641032,1,0.13559826
320425,641050,28,0.120502606
471023,641796,1,0.06868248
571943,642115,65,0.09455542
87244,642421,5,0.14123216
393093,642629,2,0.13718496
575372,642932,16,0.14076294
575372,643220,66,0.09288852
458109,643667,9,0.12837307
393093,643985,4,0.08434029
87244,643987,12,0.13442653
87244,644128,9,0.099369705
304365,644211,77,0.13847184
320425,644395,50,0.07301896
482585,644859,12,0.07726325
458109,645131,23,0.06624666
393093,645299,41,0.09317766
263594,645413,29,0.14710452
200162,645436,,0.08305941
190676,645661,5,0.1263737
575372,645671,52,0.09485616
374551,645715,1,0.11596021
263594,645728,6,0.1285726
335177,645911,10,0.11192803
190676,646027,3,0.09224035
190676,646048,2,0.06984747
471023,646146,,0.10629678
458109,646172,13,0.12154774
374551,646228,25,0.10918309
436883,646623,1,0.1035815
436883,647130,2,0.10715676
393093,647483,2,0.12649682
471023,647568,52,0.09311382
290248,647696,66,0.119287714
393093,647873,33,0.090482995
374551,647881,1,0.08133404
17627,648156,20,0.092421874
335177,648188,13,0.09959005
200162,648409,,0.08698589
436883,648507,1,0.102291055
482585,648663,1,0.10220696
253835,648726,1,0.09268127
374551,648775,4,0.089172855
374551,648982,6,0.10908948
253835,649164,1,0.11006478
304365,649188,,0.08600773
482585,649464,1,0.08599424
17627,649551,26,0.11980525
253835,649725,46,0.11352982
253835,649809,1,0.10882798
471023,649863,62,0.076949075
436883,649977,4,0.10351989
290248,650174,10,0.11926423
335177,650210,,0.09137622
436883,650472,1,0.08596477
79034,650667,4,0.08156067
335177,650729,63,0.11526621
482585,650973,1,0.07994063
335177,651023,8,0.06879378
79034,651405,2,0.103549495
304365,651510,77,0.12329765
482585,651825,3,0.075006075
290248,652244,,0.13392738
88218,652292,5,0.13605356
458109,652598,1,0.09749337
79034,652665,2,0.108860515
79034,652902,4,0.12451874
253835,653079,1,0.07699314
320425,653095,8,0.13879047
304365,653250,19,0.083803564
79034,653619,1,0.08424198
88218,653810,16,0.0851964
88218,653813,3,0.10254597
88218,654077,34,0.0812027
11197,654203,2,0.12731907
278006,654463,4,0.104190655
272364,655020,24,0.098351546
304365,655410,,0.099831544
11197,655451,20,0.079261735
458109,655631,2,0.11849166
88218,655811,6,0.09214924
272364,656301,6,0.1143485
200162,656371,,0.09631754
180188,657095,25,0.09072861
296224,657316,16,0.11117409
193884,657475,,0.10446849
11197,657677,10,0.107526615
6723,657847,65,0.11785314
11197,658370,1,0.1635134
180188,658706,17,0.11971916
272364,658773,15,0.08780422
11197,658937,6,0.108418934
272364,659082,23,0.112081915
334521,659630,1,0.08454984
278006,659737,1,0.122038685
363072,659802,17,0.144907
278006,660739,2,0.08429763
193884,660970,1,0.1076892
363072,660984,23,0.07985805
180188,661058,1,0.15097329
6723,661195,45,0.11897895
363072,661200,57,0.09909299
272364,661326,7,0.115042455
186449,661572,13,0.11061476
296224,661768,8,0.10281736
180188,661880,6,0.11205955
186449,662379,7,0.09652488
180188,662426,,0.06646305
278006,662560,8,0.08320945
20107,662762,33,0.08656972
320554,662789,1,0.09057213
186449,662850,52,0.07912496
296224,662887,7,0.07732843
6723,663103,,0.083367296
54967,663195,11,0.12589721
186449,663210,34,0.11211284
238039,663694,6,0.078416675
363072,663783,59,0.10759971
344816,663814,93,0.12141447
363072,663825,,0.10595229
238039,664018,1,0.11990757
334521,664133,32,0.081518024
366178,664219,3,0.0804645
420916,664220,,0.1286589
296224,664327,24,0.11464734
320554,664706,4,0.100050606
320554,664739,2,0.09316606
320554,664751,1,0.106545545
366178,664762,1,0.11674279
420916,664763,1,0.081208885
54967,664836,11,0.10652676
278006,665182,3,0.091084436
6723,665221,,0.11697558
569273,665321,22,0.10022207
320554,665396,2,0.08648401
334521,665510,24,0.10371476
366178,665554,64,0.1215181
420916,665555,9,0.11172525
334521,665564,42,0.08326077
569273,665876,52,0.120914154
569273,665948,4,0.09770969
54967,666606,21,0.08046867
186449,666699,56,0.12604602
569273,667613,1,0.084954344
20107,667868,1,0.06884375
193884,668485,55,0.12517178
193884,668626,6,0.11295408
54967,668730,10,0.07856304
6723,668731,50,0.12270299
126592,668842,57,0.12883307
344816,669577,50,0.085427746
126592,669823,15,0.08470702
193884,669949,,0.10399707
338560,670079,1,0.10441606
238039,670144,16,0.09782766
366178,670189,15,0.14906739
420916,670190,7,0.07581132
334521,670220,5,0.084075205
344816,670669,41,0.080350414
338560,670724,1,0.098573655
338560,670778,3,0.069153495
512564,670802,20,0.0832384
569273,670892,1,0.14159177
20107,671159,7,0.1127444
238039,671341,4,0.10375232
54967,671640,11,0.14175226
338560,671684,5,0.13461384
446117,671721,1,0.0902335
238039,671773,2,0.1245095
15517,672529,29,0.11273923
344816,672610,,0.10387712
366178,672697,1,0.11013621
420916,672698,64,0.10315214
15517,672928,44,0.10423982
512564,673043,70,0.10738532
190923,673578,19,0.088103876
446117,673638,5,0.10283777
126592,673666,17,0.083001345
126592,673861,14,0.1201339
344816,674041,40,0.09640757
484029,674094,32,0.09888927
15517,674107,,0.07695396
296224,674380,11,0.12170182
15517,674443,47,0.084439225
484029,674925,18,0.12917073
190923,675213,33,0.10881984
350023,675409,3,0.10782316
42563,675442,1,0.0934204
20107,675548,6,0.10044672
369751,675588,60,0.104141824
15517,675640,,0.09632662
446117,675912,1,0.09782239
42563,675973,1,0.10740738
277584,676181,1,0.101325706
531036,676308,,0.16695686
259854,676426,62,0.08993901
20107,676502,2,0.08156904
574425,676695,1,0.14734171
259854,677215,69,0.079886146
446117,677262,1,0.12919636
126592,677578,16,0.091482565
394275,677716,,0.12569675
42563,677737,10,0.093592696
512564,677978,7,0.12702169
531036,678144,,0.09910626
350023,678154,32,0.09298114
350023,678178,25,0.102795
361103,678187,27,0.09287022
512564,678347,49,0.100124516
531036,678387,76,0.064247765
369751,678561,68,0.12877855
574425,678615,3,0.08319913
17905,678661,4,0.12503539
361103,678679,,0.08019967
42563,678829,16,0.10533271
277584,678842,1,0.085508935
259854,678889,,0.09551682
17905,679075,2,0.08835152
531036,679119,100,0.13919823
17905,679258,3,0.07860959
277584,679418,1,0.11402397
259854,679573,3,0.099474326
446117,679593,1,0.13319093
484029,680046,34,0.123993784
512564,680102,,0.08818584
338560,680120,5,0.09055334
369751,680145,59,0.10231362
484029,680241,28,0.08293266
17905,680302,22,0.12258734
17905,680443,21,0.08395727
361103,681109,8,0.09102808
61268,681376,48,0.116863474
42563,681430,1,0.12215025
369751,681471,37,0.099794835
61268,681676,1,0.09229176
369751,681792,,0.08322683
277584,681836,1,0.114123136
277584,681965,1,0.09089558
574425,681972,19,0.12155161
381639,682018,15,0.09755871
419882,682281,87,0.16647811
259854,682399,2,0.06683834
563604,682465,,0.13761657
563604,682477,,0.10486955
350023,682645,7,0.08351214
574425,682656,3,0.090751134
61268,682888,44,0.13039665
350023,683059,1,0.14949635
531036,683091,,0.108973876
484029,683313,62,0.12653966
419882,683532,34,0.15497212
419882,683535,,0.1405582
563604,683683,,0.10242997
361103,684874,,0.14636475
419882,684945,13,0.11750518
359781,685405,32,0.103708185
574425,685467,1,0.06333544
89697,685563,8,0.10067563
61268,686203,2,0.1399965
419882,686346,2,0.084317155
361103,686362,44,0.08793046
394275,686458,30,0.10489308
89697,686499,4,0.09661216
89697,686517,3,0.12683083
61268,686953,43,0.09072814
359781,687022,52,0.10539246
140556,687349,,0.08910448
359781,687385,45,0.12453498
563604,687871,,0.12993853
281179,687980,27,0.11059654
359781,688090,41,0.10151423
381639,688147,3,0.093170375
142472,688537,,0.091113046
281179,688874,1,0.1363384
421834,688939,99,0.120964326
140556,689257,,0.12815408
190923,689595,32,0.07640919
140556,689848,56,0.08751349
564336,690171,10,0.102030225
359781,690181,41,0.08771303
314914,690332,,0.1114077
564336,690354,88,0.081552014
564336,690363,4,0.12252115
142472,690931,67,0.10995431
190923,690969,40,0.1405293
89697,690987,1,0.08115593
421834,691123,29,0.08109083
190923,691317,85,0.14957929
392722,691408,,0.17131726
140556,691465,60,0.16749464
507042,691480,80,0.13283104
142472,691684,,0.13830009
140556,691822,,0.109747216
142472,691864,,0.14935781
564336,692412,,0.14771444
564336,692541,28,0.12063052
281179,692651,6,0.15497187
507042,692812,72,0.15593326
314914,693068,,0.13482423
563604,693106,6,0.11103465
392722,693337,,0.19309261
309173,693580,27,0.12835981
281179,693899,9,0.10070624
142472,694078,,0.15815729
381639,694198,1,0.06437149
309173,694507,,0.124224685
309173,694783,,0.13145725
314914,695117,1,0.06633522
89697,695262,27,0.13877754
314914,695693,8,0.17742167
507042,696043,73,0.13310878
381639,696223,1,0.12721798
309173,696313,32,0.14983201
392722,696382,,0.09292373
507042,696397,72,0.12956579
314914,696857,,0.08849624
381639,697105,27,0.19354188
392722,697204,92,0.15637654
507042,697456,49,0.15063648
445675,697544,13,0.16682269
281179,697625,1,0.098554894
392722,698032,,0.15690477
561009,698182,9,0.08436866
240049,698288,17,0.13932593
421834,698647,2,0.12617171
394275,698692,36,0.15396069
424975,698707,2,0.13964099
309173,698974,73,0.16000737
394275,699106,42,0.09352835
445675,700946,16,0.0939213
290293,701127,2,0.08794111
394275,701236,87,0.14355896
424975,701572,1,0.13084796
290293,701661,2,0.14960472
561009,701896,1,0.15211792
424975,701959,15,0.14912148
509451,702226,1,0.10022276
421834,702319,7,0.12890917
509451,702361,67,0.14097339
561009,702610,3,0.15133797
290293,702621,1,0.1367757
561009,702637,7,0.15024078
509451,702973,69,0.12398711
421834,703096,28,0.12797178
509451,703534,,0.117226355
445675,703715,12,0.10808712
290293,704247,3,0.13013178
290293,704502,6,0.12251563
214200,704510,50,0.13421646
445675,705140,7,0.12123133
473015,705202,7,0.15786795
293071,705535,22,0.08467937
186624,705597,,0.1446448
424975,705610,2,0.14745568
293071,705757,5,0.16114223
424975,705829,1,0.11037317
509451,706033,,0.14937072
473015,706051,29,0.1034325
453584,706106,1,0.12443242
473015,706579,6,0.11113307
293071,706927,5,0.08434943
322864,706964,7,0.08456399
223130,707210,12,0.10554842
240049,707330,3,0.09445592
417043,707559,49,0.14001761
186624,707622,,0.14741306
561009,708580,10,0.13630547
240049,708680,1,0.13113527
453584,708833,1,0.13904923
214200,708962,,0.15187791
166509,709060,9,0.13560465
453584,709223,1,0.11337952
322864,709292,1,0.15065275
223130,709523,8,0.15604569
417043,709842,1,0.14162563
417043,709956,16,0.121634595
453584,710003,4,0.13078982
166509,710185,7,0.14610611
223130,710231,45,0.11748983
223130,710285,17,0.1416141
473015,710539,5,0.13815032
473015,710647,9,0.1432995
186624,710727,,0.114682876
315257,710900,2,0.11013806
322864,711329,22,0.15889063
293071,711511,4,0.13787346
39670,711629,8,0.15080422
166509,711898,2,0.15041721
445675,712151,5,0.1859181
539445,712583,3,0.09409823
377723,712751,2,0.077668905
214200,713015,4,0.06705883
223130,713108,15,0.11322501
293071,713311,5,0.189514
377723,713423,5,0.08328875
322864,713678,12,0.07293871
377723,713708,3,0.094495855
453584,713768,1,0.09424525
539445,713801,11,0.11378739
39670,713921,5,0.105802126
82846,713999,18,0.096562184
214200,714095,18,0.09787294
571008,714135,47,0.10574157
214200,714164,,0.091397494
417043,714339,4,0.097667955
315257,714419,1,0.07929332
539445,714422,12,0.14361587
571008,714603,43,0.1074723
539445,714626,4,0.10893651
539445,715358,1,0.11486794
186624,715470,,0.102527626
186624,715542,17,0.08472299
571008,715566,22,0.10220208
166509,715780,1,0.08989892
240049,715826,1,0.13373399
89271,715892,9,0.080934025
39670,716165,5,0.10268518
377723,716417,3,0.08471566
240049,716918,3,0.10689112
322864,716966,,0.08437524
39670,717026,7,0.11312379
377723,717767,2,0.09255187
494188,718915,3,0.12475986
571008,719745,29,0.1337571
286708,720032,2,0.08753141
417043,720339,1,0.095825315
315257,720485,6,0.06466819
166509,720496,1,0.10538912
571008,720600,1,0.09904638
413404,721057,27,0.108870424
39670,721097,12,0.10622152
315257,721763,1,0.10132462
350607,722113,13,0.12600873
441468,722171,4,0.088163495
315257,722219,13,0.10816422
494188,722293,1,0.08918308
88848,722572,,0.08789271
88848,722665,,0.08310923
88848,723079,,0.11341405
89271,723659,2,0.101913884
89271,723749,7,0.09731599
82846,723809,90,0.13198291
350607,723997,22,0.09697194
89271,724229,19,0.08021273
441468,724400,11,0.1066991
286708,724634,2,0.097161
578236,724639,1,0.09208447
509719,724802,10,0.103084534
441468,724934,6,0.11685232
544811,724975,1,0.09192634
82846,725189,28,0.117907315
441468,725201,4,0.13747549
350607,725341,65,0.10019404
286708,725456,1,0.09641842
441468,725642,2,0.115351714
82846,725720,78,0.1190964
350607,725899,7,0.09402291
350607,725953,32,0.12870546
509719,726071,2,0.104474634
82846,726311,22,0.11089657
544811,726325,17,0.09914337
413404,726331,21,0.11806773
88848,726442,,0.11901803
494188,727192,1,0.13620985
494188,727354,1,0.119226374
46804,727755,3,0.1029403
13348,727758,19,0.092656195
46804,728154,6,0.1168535
505565,728441,1,0.101673745
46804,728796,2,0.11569897
509719,728885,15,0.10270561
155443,729182,59,0.11286421
46804,729453,4,0.101502694
494188,729493,2,0.099812195
578236,729523,1,0.104426846
509719,729686,2,0.0777475
13348,729765,38,0.13223027
155443,729851,50,0.100742586
488710,729881,1,0.12096981
505565,729935,1,0.11452858
544811,729955,2,0.080588885
279145,730237,35,0.1236764
286708,730439,1,0.13881932
46804,730611,3,0.098608494
89271,730640,1,0.11016676
155443,730748,76,0.10051349
155443,731123,88,0.09934661
155443,731462,91,0.1169148
505565,731486,4,0.09453274
544811,731575,1,0.0944666
88848,731638,,0.07490813
267946,731835,2,0.13516027
578236,731854,3,0.11753145
578236,732034,41,0.104870416
279145,732073,4,0.09156605
1584,732292,50,0.10850056
236166,732514,9,0.103931084
252294,732553,74,0.13682576
542423,732554,2,0.08925561
488710,732773,1,0.14970198
509719,732875,25,0.12109027
505565,733025,2,0.09972012
279145,733084,1,0.13233571
1584,733372,25,0.12609899
539143,733454,,0.10010007
578236,733654,4,0.124039985
544811,733786,1,0.13385572
1584,733993,18,0.08300213
267946,734640,1,0.08435584
286708,734882,1,0.07605161
13348,734907,4,0.12256649
279145,735127,1,0.096342675
546659,735338,7,0.11862121
177893,735403,1,0.10115324
488710,735533,20,0.09078323
267946,735786,1,0.083086
279145,735808,5,0.089141615
505565,736142,48,0.15466605
307598,736922,5,0.07482459
413404,737068,5,0.101011105
13348,737460,32,0.07896717
413404,737602,19,0.08126022
267946,737652,4,0.11205804
252294,737977,7,0.1388874
542423,737978,5,0.10542642
488710,738335,8,0.15214224
307598,738449,,0.08274935
307598,738506,2,0.12590794
307598,738542,8,0.08705376
307598,738587,8,0.09919515
236166,738670,3,0.08664482
450758,738705,1,0.0939417
13348,738861,4,0.11715748
450758,738933,13,0.13149197
488710,739268,1,0.099808656
