CPU (%):
(143.769, 144.000)
(143.975, 131.300)
(144.182, 144.500)
(144.387, 121.900)
(144.593, 170.000)
(144.798, 131.800)
(145.006, 139.400)
(145.215, 157.900)
(145.424, 129.300)
(145.636, 156.200)
(145.845, 133.800)
(146.053, 163.300)
(146.258, 122.100)
(146.468, 143.000)
(146.672, 112.500)
(146.882, 171.300)
(147.087, 127.000)
(147.293, 145.300)
(147.500, 121.200)
(147.705, 151.000)
(147.909, 141.900)
(148.115, 136.300)
(148.320, 141.200)
(148.525, 146.300)
(148.731, 126.500)
(148.936, 150.800)
(149.142, 121.500)
(149.347, 141.300)
(149.552, 126.900)
(149.757, 151.200)
(149.963, 126.100)
(150.168, 131.600)
(150.374, 141.000)
(150.580, 140.800)
(150.785, 121.900)
(150.991, 131.400)
(151.196, 126.900)
(151.401, 175.200)
(151.607, 126.300)
(151.812, 131.700)
(152.019, 159.800)
(152.224, 131.400)
(152.430, 165.000)
(152.636, 136.300)
(152.841, 131.400)
(153.048, 149.700)
(153.254, 141.100)
(153.460, 145.300)
(153.665, 131.800)
(153.870, 126.600)
(154.084, 149.700)
(154.290, 126.200)
(154.497, 159.500)
(154.705, 139.500)
(154.910, 155.800)
(155.115, 131.800)
(155.320, 136.400)
(155.526, 145.900)
(155.732, 116.800)
(155.937, 145.900)
(156.142, 161.300)
(156.346, 161.400)
(156.551, 121.900)
(156.759, 158.700)
(156.965, 116.600)
(157.171, 165.600)
(157.376, 112.100)
(157.581, 189.900)
(157.788, 130.700)
(157.996, 134.600)
(158.201, 121.900)
(158.409, 149.000)
(158.614, 136.200)
(158.824, 147.900)
(159.029, 131.600)
(159.235, 126.100)
(159.440, 146.200)
(159.646, 146.200)
(159.851, 155.900)
(160.057, 145.800)
(160.265, 134.200)
(160.471, 170.200)
(160.676, 131.500)
(160.886, 128.400)
(161.093, 120.800)
(161.303, 138.200)
(161.509, 141.200)
(161.714, 126.600)
(161.922, 144.300)
(162.127, 131.700)
(162.332, 121.900)
(162.542, 152.200)
(162.749, 125.500)
(162.956, 145.400)
(163.161, 121.900)
(163.371, 142.700)
(163.585, 145.100)
(163.794, 138.400)
(164.000, 141.100)
(164.204, 146.700)
(164.414, 137.900)
(164.629, 172.800)
(164.841, 122.300)
(165.051, 161.800)
(165.261, 180.800)
(165.472, 147.500)
(165.682, 180.800)
(165.892, 147.500)
(166.102, 133.200)
(166.314, 136.900)
(166.524, 142.800)
(166.735, 113.900)
(166.945, 161.600)
(167.150, 155.900)
(167.357, 130.800)
(167.561, 136.900)
(167.766, 131.800)
(167.971, 151.200)
(168.176, 131.600)
(168.383, 150.300)
(168.588, 131.400)
(168.795, 178.700)
(169.003, 144.600)
(169.212, 133.600)
(169.422, 181.500)
(169.627, 121.900)
(169.833, 130.800)
(170.039, 111.500)
(170.245, 145.900)
(170.453, 120.100)
(170.663, 162.200)
(170.875, 150.900)
(171.079, 166.300)
(171.285, 136.200)
(171.495, 133.400)
(171.701, 136.100)
(171.910, 162.200)
(172.115, 121.900)
(172.323, 153.800)
(172.528, 136.500)
(172.739, 133.200)
(172.949, 171.300)
(173.154, 165.700)
(173.360, 155.700)
(173.573, 150.300)
(173.778, 131.700)
(173.983, 160.600)
(174.188, 126.500)
(174.398, 128.700)
(174.603, 117.000)
(174.811, 158.700)
(175.017, 170.200)
(175.227, 152.200)
(175.437, 161.900)
(175.643, 141.100)
(175.851, 153.600)
(176.056, 156.000)
(176.261, 146.500)
(176.466, 155.800)
(176.671, 127.100)
(176.879, 173.000)
(177.085, 150.600)
(177.291, 121.500)
(177.497, 135.900)
(177.703, 125.800)
(177.908, 146.400)
(178.116, 130.300)
(178.327, 137.300)
(178.532, 122.000)
(178.740, 163.000)
(178.948, 129.800)
(179.154, 165.300)
(179.359, 121.700)
(179.565, 160.500)
(179.771, 136.200)
(179.977, 145.500)
(180.183, 135.500)
(180.388, 165.800)
(180.594, 136.000)
(180.802, 144.200)
(181.008, 141.000)
(181.214, 145.600)
(181.419, 166.000)
(181.624, 136.500)
(181.834, 157.100)
(182.040, 126.600)
(182.245, 121.900)
(182.451, 150.200)
(182.656, 141.500)
(182.865, 158.300)
(183.070, 131.500)
(183.280, 161.800)
(183.485, 107.300)
(183.693, 168.100)
(183.898, 131.800)
(184.108, 142.800)
(184.314, 111.800)
(184.520, 136.000)
(184.725, 131.600)
(184.930, 160.800)
(185.136, 146.000)
(185.344, 144.100)
(185.550, 160.200)
(185.755, 131.600)
(185.960, 151.100)
(186.164, 132.100)
(186.370, 150.800)
(186.575, 146.000)
(186.785, 138.600)
(186.991, 140.900)
(187.196, 126.700)
(187.402, 140.400)
(187.608, 131.400)
(187.813, 155.600)
(188.019, 126.800)
(188.227, 177.400)
(188.432, 127.200)
(188.642, 147.500)
(188.846, 131.900)
(189.053, 135.200)
(189.261, 144.500)
(189.465, 127.300)
(189.672, 126.200)
(189.877, 141.100)
(190.082, 122.000)
(190.287, 151.100)
(190.493, 111.700)
(190.701, 129.700)
(190.906, 160.900)
(191.114, 158.400)
(191.319, 146.400)
(191.528, 139.300)
(191.733, 121.900)
(191.942, 148.000)
(192.147, 117.400)
(192.355, 168.300)
(192.560, 141.200)
(192.765, 121.800)
(192.981, 152.900)
(193.186, 146.500)
(193.396, 157.200)
(193.604, 153.700)
(193.809, 151.400)
(194.014, 136.200)
(194.222, 158.600)
(194.427, 151.200)
(194.632, 136.900)
(194.838, 145.400)
(195.043, 141.800)
(195.257, 173.000)
(195.462, 122.000)
(195.667, 150.800)
(195.873, 160.300)
(196.083, 114.400)
(196.288, 146.000)
(196.494, 126.400)
(196.699, 171.000)
(196.903, 122.200)
(197.111, 139.400)
(197.317, 112.100)
(197.522, 145.900)
(197.727, 136.800)
(197.935, 158.600)
(198.144, 148.400)
(198.349, 121.900)
(198.554, 156.200)
(198.760, 125.900)
(198.966, 160.700)
(199.171, 126.400)
(199.382, 147.500)
(199.586, 141.600)
(199.793, 116.300)
(200.002, 157.600)
(200.208, 126.400)
(200.414, 145.100)
(200.619, 151.300)
(200.824, 132.000)
(201.034, 128.500)
(201.239, 141.100)
(201.444, 141.400)
(201.649, 131.800)
(201.859, 133.600)
(202.069, 143.000)
(202.276, 120.900)
(202.483, 130.000)
(202.688, 112.300)
(202.895, 145.000)
(203.101, 131.400)
(203.307, 130.900)
(203.512, 131.800)
(203.720, 144.200)
(203.928, 148.700)
(204.138, 166.500)
(204.348, 152.400)
(204.558, 142.800)
(204.764, 126.600)
(204.969, 131.700)
(205.180, 132.800)
(205.388, 129.600)
(205.599, 184.800)
(205.803, 151.500)
(206.013, 185.800)
(206.219, 131.500)
(206.424, 122.000)
(206.634, 147.600)
(206.842, 129.800)
(207.054, 183.900)
(207.259, 141.400)
(207.469, 152.300)
(207.681, 150.700)
(207.887, 116.900)
(208.093, 155.200)
(208.303, 128.300)
(208.509, 170.400)
(208.714, 160.700)
(208.924, 166.600)
(209.132, 201.800)
(209.339, 140.500)
(209.544, 151.100)
(209.749, 190.200)
(209.955, 169.900)
(210.163, 168.100)
(210.371, 144.100)
(210.576, 136.800)
(210.781, 121.900)
(210.993, 141.600)
(211.199, 130.700)
(211.405, 160.500)
(211.610, 136.500)
(211.818, 158.300)
(212.028, 158.000)
(212.236, 129.700)
(212.442, 164.800)
(212.647, 136.300)
(212.857, 133.300)
(213.062, 127.100)
(213.272, 166.700)
(213.477, 126.700)
(213.687, 156.900)
(213.893, 141.300)
(214.103, 138.100)
(214.308, 126.500)
(214.518, 171.400)
(214.723, 122.300)
(214.931, 173.100)
(215.135, 131.700)
(215.340, 141.700)
(215.552, 137.200)
(215.757, 131.400)
(215.966, 182.300)
(216.170, 136.600)
(216.377, 140.200)
(216.582, 122.000)
(216.790, 149.000)
(216.996, 135.800)
(217.206, 128.600)
(217.416, 143.100)
(217.625, 148.300)
(217.831, 136.000)
(218.039, 120.100)
(218.254, 162.900)
(218.459, 136.500)
(218.664, 160.800)
(218.870, 136.000)
(219.075, 136.600)
(219.285, 142.700)
(219.491, 121.800)
(219.702, 160.500)
(219.910, 159.300)
(220.120, 152.300)
(220.325, 126.900)
(220.530, 160.900)
(220.736, 126.200)
(220.947, 146.900)
(221.158, 184.700)
(221.366, 144.300)
(221.574, 177.800)
(221.785, 160.900)
(221.995, 142.700)
(222.200, 165.900)
(222.405, 141.500)
(222.613, 139.300)
(222.824, 113.900)
(223.032, 134.600)
(223.246, 121.900)
(223.456, 147.400)
(223.665, 138.900)
(223.873, 149.000)
(224.079, 149.900)
(224.288, 120.100)
(224.497, 162.000)
(224.707, 119.300)
(224.917, 147.600)
(225.128, 151.800)
(225.336, 154.000)
(225.541, 131.600)
(225.751, 138.100)
(225.956, 131.700)
(226.165, 138.200)
(226.374, 153.500)
(226.583, 138.400)
(226.790, 159.700)
(226.995, 131.900)
(227.202, 149.700)
(227.408, 145.500)
(227.613, 136.500)
(227.818, 136.900)
(228.023, 150.700)
(228.229, 145.700)
(228.439, 133.300)
(228.645, 174.800)
(228.853, 144.200)
(229.059, 155.700)
(229.269, 152.000)
(229.477, 135.100)
(229.686, 147.800)
(229.895, 134.500)
(230.100, 160.600)
(230.312, 150.600)
(230.517, 127.100)
(230.727, 157.200)
(230.932, 165.800)
(231.138, 150.900)
(231.347, 172.000)
(231.552, 122.000)
(231.761, 157.300)
(231.966, 136.500)
(232.175, 148.900)
(232.383, 129.900)
(232.591, 139.400)
(232.800, 152.900)
(233.009, 148.100)
(233.214, 121.800)
(233.424, 143.000)
(233.630, 180.000)
(233.835, 136.300)
(234.044, 172.300)
(234.249, 175.800)
(234.454, 126.500)
(234.665, 147.500)
(234.869, 132.000)
(235.075, 155.800)
(235.279, 127.100)
(235.487, 148.900)
(235.692, 127.100)
(235.902, 166.800)
(236.106, 170.900)
(236.311, 117.400)
(236.522, 147.100)
(236.726, 136.900)
(236.934, 134.700)
(237.139, 131.700)
(237.349, 161.900)
(237.555, 155.200)
(237.761, 126.500)
(237.971, 171.300)
(238.175, 122.400)
(238.384, 181.600)
(238.589, 156.100)
(238.797, 168.200)
(239.002, 185.600)
(239.210, 158.400)
(239.420, 147.800)
(239.627, 140.500)
(239.836, 152.500)
(240.045, 182.000)
(240.251, 136.400)
(240.459, 177.700)
(240.664, 160.600)
(240.869, 156.600)
(241.077, 158.600)
(241.288, 170.700)
(241.496, 134.400)
(241.706, 152.200)
(241.911, 131.800)
(242.119, 149.100)
(242.325, 135.900)
(242.535, 166.600)
(242.740, 112.200)
(242.948, 149.000)
(243.154, 121.500)
(243.362, 144.200)
(243.567, 145.900)
(243.772, 151.600)
(243.977, 136.300)
(244.183, 121.700)
(244.391, 129.800)
(244.595, 112.400)
(244.808, 155.200)
(245.013, 112.200)
(245.219, 164.900)
(245.428, 153.500)
(245.637, 186.600)
(245.842, 170.300)
(246.048, 131.500)
(246.253, 165.200)
(246.460, 121.000)
(246.665, 150.900)
(246.871, 116.600)
(247.080, 153.400)
(247.289, 133.600)
(247.495, 131.500)
(247.700, 131.400)
(247.912, 137.000)
(248.117, 141.200)
(248.323, 146.000)
(248.529, 174.300)
(248.738, 153.700)
(248.944, 174.800)
(249.148, 126.900)
(249.354, 150.600)
(249.560, 145.900)
(249.765, 141.400)
(249.975, 147.500)
(250.181, 136.200)
(250.389, 148.900)
(250.600, 151.300)
(250.809, 129.600)
(251.015, 140.700)
(251.220, 131.700)
(251.428, 173.100)
(251.633, 146.000)
(251.841, 144.200)
(252.051, 147.900)
(252.259, 144.200)
(252.473, 163.300)
(252.682, 138.700)
(252.891, 173.100)
(253.095, 132.200)
(253.300, 136.300)
(253.511, 156.500)
(253.719, 120.000)
(253.929, 162.200)
(254.134, 126.600)
(254.342, 148.900)
(254.552, 148.100)
(254.760, 144.200)
(254.965, 145.900)
(255.173, 149.000)
(255.382, 177.600)
(255.587, 121.900)
(255.792, 136.700)
(255.997, 160.800)
(256.202, 126.700)
(256.410, 139.400)
(256.615, 137.000)
(256.825, 152.400)
(257.030, 131.500)
(257.242, 160.200)
(257.448, 136.300)
(257.657, 138.300)
(257.862, 141.700)
(258.067, 122.200)
(258.277, 166.400)
(258.481, 127.100)
(258.691, 161.900)
(258.897, 151.100)
(259.107, 152.200)
(259.318, 142.400)
(259.527, 152.700)
(259.738, 166.100)
(259.946, 129.800)
(260.151, 165.500)
(260.356, 132.100)
(260.564, 158.100)
(260.772, 178.400)
(260.977, 165.600)
(261.185, 125.000)
(261.398, 150.400)
(261.604, 121.300)
(261.810, 170.100)
(262.015, 121.800)
(262.220, 161.000)
(262.425, 127.100)
(262.635, 147.700)
(262.839, 127.000)
(263.045, 136.400)
