timestamp, utilization.gpu [%], memory.used [MiB]
2023/04/19 15:13:36.323, 93, 2170
2023/04/19 15:13:36.524, 93, 2170
2023/04/19 15:13:36.726, 93, 2170
2023/04/19 15:13:36.926, 87, 2170
2023/04/19 15:13:37.127, 87, 2170
2023/04/19 15:13:37.327, 87, 2170
2023/04/19 15:13:37.528, 87, 2170
2023/04/19 15:13:37.729, 87, 2170
2023/04/19 15:13:37.930, 85, 2170
2023/04/19 15:13:38.131, 85, 2170
2023/04/19 15:13:38.332, 85, 2170
2023/04/19 15:13:38.532, 85, 2170
2023/04/19 15:13:38.733, 85, 2170
2023/04/19 15:13:38.934, 86, 2170
2023/04/19 15:13:39.135, 86, 2170
2023/04/19 15:13:39.335, 86, 2170
2023/04/19 15:13:39.536, 86, 2170
2023/04/19 15:13:39.736, 86, 2170
2023/04/19 15:13:39.937, 94, 2170
2023/04/19 15:13:40.138, 94, 2170
2023/04/19 15:13:40.338, 94, 2170
2023/04/19 15:13:40.539, 94, 2170
2023/04/19 15:13:40.740, 94, 2170
2023/04/19 15:13:40.940, 95, 2170
2023/04/19 15:13:41.141, 95, 2170
2023/04/19 15:13:41.342, 95, 2170
2023/04/19 15:13:41.543, 95, 2170
2023/04/19 15:13:41.744, 95, 2170
2023/04/19 15:13:41.945, 92, 2170
2023/04/19 15:13:42.146, 92, 2170
2023/04/19 15:13:42.346, 92, 2170
2023/04/19 15:13:42.548, 92, 2170
2023/04/19 15:13:42.749, 92, 2170
2023/04/19 15:13:42.949, 87, 2170
2023/04/19 15:13:43.151, 87, 2170
2023/04/19 15:13:43.351, 87, 2170
2023/04/19 15:13:43.552, 87, 2170
2023/04/19 15:13:43.753, 87, 2170
2023/04/19 15:13:43.954, 88, 2170
2023/04/19 15:13:44.154, 88, 2170
2023/04/19 15:13:44.355, 88, 2170
2023/04/19 15:13:44.555, 88, 2170
2023/04/19 15:13:44.756, 88, 2170
2023/04/19 15:13:44.956, 82, 2170
2023/04/19 15:13:45.157, 82, 2170
2023/04/19 15:13:45.358, 82, 2170
2023/04/19 15:13:45.559, 82, 2170
2023/04/19 15:13:45.760, 82, 2170
2023/04/19 15:13:45.961, 90, 2170
2023/04/19 15:13:46.161, 90, 2170
2023/04/19 15:13:46.362, 90, 2170
2023/04/19 15:13:46.563, 90, 2170
2023/04/19 15:13:46.764, 90, 2170
2023/04/19 15:13:46.965, 93, 2170
2023/04/19 15:13:47.166, 93, 2170
2023/04/19 15:13:47.366, 93, 2170
2023/04/19 15:13:47.567, 93, 2170
2023/04/19 15:13:47.768, 93, 2170
2023/04/19 15:13:47.968, 89, 2170
2023/04/19 15:13:48.169, 89, 2170
2023/04/19 15:13:48.370, 89, 2170
2023/04/19 15:13:48.570, 89, 2170
2023/04/19 15:13:48.771, 89, 2170
2023/04/19 15:13:48.971, 80, 2170
2023/04/19 15:13:49.172, 80, 2170
2023/04/19 15:13:49.373, 80, 2170
2023/04/19 15:13:49.574, 80, 2170
2023/04/19 15:13:49.774, 80, 2170
2023/04/19 15:13:49.975, 63, 2170
2023/04/19 15:13:50.176, 63, 2170
2023/04/19 15:13:50.377, 63, 2170
2023/04/19 15:13:50.578, 63, 2170
2023/04/19 15:13:50.780, 63, 2170
2023/04/19 15:13:50.981, 81, 2170
2023/04/19 15:13:51.181, 81, 2170
2023/04/19 15:13:51.382, 81, 2170
2023/04/19 15:13:51.583, 81, 2170
2023/04/19 15:13:51.783, 81, 2170
2023/04/19 15:13:51.984, 81, 2170
2023/04/19 15:13:52.185, 81, 2170
2023/04/19 15:13:52.385, 81, 2170
2023/04/19 15:13:52.586, 81, 2170
2023/04/19 15:13:52.787, 81, 2170
2023/04/19 15:13:52.987, 80, 2170
2023/04/19 15:13:53.188, 80, 2170
2023/04/19 15:13:53.389, 80, 2170
2023/04/19 15:13:53.590, 80, 2170
2023/04/19 15:13:53.790, 80, 2170
2023/04/19 15:13:53.991, 85, 2170
2023/04/19 15:13:54.192, 85, 2170
2023/04/19 15:13:54.394, 85, 2170
2023/04/19 15:13:54.595, 85, 2170
2023/04/19 15:13:54.796, 85, 2170
2023/04/19 15:13:54.997, 90, 2170
2023/04/19 15:13:55.198, 90, 2170
2023/04/19 15:13:55.399, 90, 2170
2023/04/19 15:13:55.600, 90, 2170
2023/04/19 15:13:55.802, 90, 2170
2023/04/19 15:13:56.003, 87, 2170
2023/04/19 15:13:56.205, 87, 2170
2023/04/19 15:13:56.406, 87, 2170
2023/04/19 15:13:56.607, 87, 2170
2023/04/19 15:13:56.808, 87, 2170
2023/04/19 15:13:57.008, 94, 2170
2023/04/19 15:13:57.209, 94, 2170
2023/04/19 15:13:57.410, 94, 2170
2023/04/19 15:13:57.610, 94, 2170
2023/04/19 15:13:57.811, 94, 2170
2023/04/19 15:13:58.012, 88, 2170
2023/04/19 15:13:58.213, 88, 2170
2023/04/19 15:13:58.413, 88, 2170
2023/04/19 15:13:58.614, 88, 2170
2023/04/19 15:13:58.815, 88, 2170
2023/04/19 15:13:59.015, 95, 2170
2023/04/19 15:13:59.216, 95, 2170
2023/04/19 15:13:59.417, 95, 2170
2023/04/19 15:13:59.619, 95, 2170
2023/04/19 15:13:59.819, 95, 2170
2023/04/19 15:14:00.020, 91, 2170
2023/04/19 15:14:00.221, 91, 2170
2023/04/19 15:14:00.422, 91, 2170
2023/04/19 15:14:00.623, 91, 2170
2023/04/19 15:14:00.823, 91, 2170
2023/04/19 15:14:01.024, 91, 2170
2023/04/19 15:14:01.225, 91, 2170
2023/04/19 15:14:01.425, 91, 2170
2023/04/19 15:14:01.626, 91, 2170
2023/04/19 15:14:01.827, 91, 2170
2023/04/19 15:14:02.027, 92, 2170
2023/04/19 15:14:02.228, 92, 2170
2023/04/19 15:14:02.429, 92, 2170
2023/04/19 15:14:02.629, 92, 2170
2023/04/19 15:14:02.830, 92, 2170
2023/04/19 15:14:03.031, 84, 2170
2023/04/19 15:14:03.231, 84, 2170
2023/04/19 15:14:03.432, 84, 2170
2023/04/19 15:14:03.633, 84, 2170
2023/04/19 15:14:03.833, 84, 2170
2023/04/19 15:14:04.034, 94, 2170
2023/04/19 15:14:04.235, 94, 2170
2023/04/19 15:14:04.437, 94, 2170
2023/04/19 15:14:04.639, 94, 2170
2023/04/19 15:14:04.839, 94, 2170
2023/04/19 15:14:05.040, 85, 2170
2023/04/19 15:14:05.241, 85, 2170
2023/04/19 15:14:05.442, 85, 2170
2023/04/19 15:14:05.642, 85, 2170
2023/04/19 15:14:05.843, 85, 2170
2023/04/19 15:14:06.044, 90, 2170
2023/04/19 15:14:06.245, 90, 2170
2023/04/19 15:14:06.445, 90, 2170
2023/04/19 15:14:06.646, 90, 2170
2023/04/19 15:14:06.847, 90, 2170
2023/04/19 15:14:07.047, 81, 2170
2023/04/19 15:14:07.248, 81, 2170
2023/04/19 15:14:07.449, 81, 2170
2023/04/19 15:14:07.649, 81, 2170
2023/04/19 15:14:07.850, 81, 2170
2023/04/19 15:14:08.051, 89, 2170
2023/04/19 15:14:08.252, 89, 2170
2023/04/19 15:14:08.452, 89, 2170
2023/04/19 15:14:08.654, 89, 2170
2023/04/19 15:14:08.855, 89, 2170
2023/04/19 15:14:09.057, 94, 2170
2023/04/19 15:14:09.258, 94, 2170
2023/04/19 15:14:09.459, 94, 2170
2023/04/19 15:14:09.660, 94, 2170
2023/04/19 15:14:09.860, 94, 2170
2023/04/19 15:14:10.061, 92, 2170
2023/04/19 15:14:10.262, 92, 2170
2023/04/19 15:14:10.462, 92, 2170
2023/04/19 15:14:10.663, 92, 2170
2023/04/19 15:14:10.864, 92, 2170
2023/04/19 15:14:11.064, 92, 2170
2023/04/19 15:14:11.265, 92, 2170
2023/04/19 15:14:11.466, 92, 2170
2023/04/19 15:14:11.666, 92, 2170
2023/04/19 15:14:11.867, 92, 2170
2023/04/19 15:14:12.068, 91, 2170
2023/04/19 15:14:12.268, 91, 2170
2023/04/19 15:14:12.469, 91, 2170
2023/04/19 15:14:12.670, 91, 2170
2023/04/19 15:14:12.871, 91, 2170
2023/04/19 15:14:13.071, 86, 2170
2023/04/19 15:14:13.272, 86, 2170
2023/04/19 15:14:13.473, 86, 2170
2023/04/19 15:14:13.674, 86, 2170
2023/04/19 15:14:13.875, 86, 2170
2023/04/19 15:14:14.075, 88, 2170
2023/04/19 15:14:14.276, 88, 2170
2023/04/19 15:14:14.477, 88, 2170
2023/04/19 15:14:14.677, 88, 2170
2023/04/19 15:14:14.878, 88, 2170
2023/04/19 15:14:15.079, 86, 2170
2023/04/19 15:14:15.279, 86, 2170
2023/04/19 15:14:15.480, 86, 2170
2023/04/19 15:14:15.681, 86, 2170
2023/04/19 15:14:15.881, 86, 2170
2023/04/19 15:14:16.082, 85, 2170
2023/04/19 15:14:16.283, 85, 2170
2023/04/19 15:14:16.484, 85, 2170
2023/04/19 15:14:16.685, 85, 2170
2023/04/19 15:14:16.886, 85, 2170
2023/04/19 15:14:17.087, 85, 2170
2023/04/19 15:14:17.289, 85, 2170
2023/04/19 15:14:17.490, 85, 2170
2023/04/19 15:14:17.691, 85, 2170
2023/04/19 15:14:17.893, 85, 2170
2023/04/19 15:14:18.094, 95, 2170
2023/04/19 15:14:18.296, 95, 2170
2023/04/19 15:14:18.497, 95, 2170
2023/04/19 15:14:18.698, 95, 2170
2023/04/19 15:14:18.898, 95, 2170
2023/04/19 15:14:19.099, 95, 2170
2023/04/19 15:14:19.300, 95, 2170
2023/04/19 15:14:19.501, 95, 2170
2023/04/19 15:14:19.701, 95, 2170
2023/04/19 15:14:19.902, 95, 2170
2023/04/19 15:14:20.103, 89, 2170
2023/04/19 15:14:20.303, 89, 2170
2023/04/19 15:14:20.504, 89, 2170
2023/04/19 15:14:20.705, 89, 2170
2023/04/19 15:14:20.906, 89, 2170
2023/04/19 15:14:21.106, 89, 2170
2023/04/19 15:14:21.307, 89, 2170
2023/04/19 15:14:21.508, 89, 2170
2023/04/19 15:14:21.708, 89, 2170
2023/04/19 15:14:21.909, 89, 2170
2023/04/19 15:14:22.110, 89, 2170
2023/04/19 15:14:22.310, 92, 2170
2023/04/19 15:14:22.512, 92, 2170
2023/04/19 15:14:22.713, 92, 2170
2023/04/19 15:14:22.913, 92, 2170
2023/04/19 15:14:23.114, 92, 2170
2023/04/19 15:14:23.315, 90, 2170
2023/04/19 15:14:23.516, 90, 2170
2023/04/19 15:14:23.717, 90, 2170
2023/04/19 15:14:23.918, 90, 2170
2023/04/19 15:14:24.118, 90, 2170
2023/04/19 15:14:24.319, 90, 2170
2023/04/19 15:14:24.520, 90, 2170
2023/04/19 15:14:24.720, 90, 2170
2023/04/19 15:14:24.921, 90, 2170
2023/04/19 15:14:25.122, 90, 2170
2023/04/19 15:14:25.322, 94, 2170
2023/04/19 15:14:25.523, 94, 2170
2023/04/19 15:14:25.724, 94, 2170
2023/04/19 15:14:25.924, 94, 2170
2023/04/19 15:14:26.125, 94, 2170
2023/04/19 15:14:26.326, 92, 2170
2023/04/19 15:14:26.527, 92, 2170
2023/04/19 15:14:26.728, 92, 2170
2023/04/19 15:14:26.929, 92, 2170
2023/04/19 15:14:27.130, 92, 2170
2023/04/19 15:14:27.332, 87, 2170
2023/04/19 15:14:27.532, 87, 2170
2023/04/19 15:14:27.733, 87, 2170
2023/04/19 15:14:27.934, 87, 2170
2023/04/19 15:14:28.135, 87, 2170
2023/04/19 15:14:28.335, 95, 2170
2023/04/19 15:14:28.536, 95, 2170
2023/04/19 15:14:28.736, 95, 2170
2023/04/19 15:14:28.937, 95, 2170
2023/04/19 15:14:29.138, 95, 2170
2023/04/19 15:14:29.338, 84, 2170
2023/04/19 15:14:29.539, 84, 2170
2023/04/19 15:14:29.740, 84, 2170
2023/04/19 15:14:29.940, 84, 2170
2023/04/19 15:14:30.141, 84, 2170
2023/04/19 15:14:30.342, 92, 2170
2023/04/19 15:14:30.543, 92, 2170
2023/04/19 15:14:30.743, 92, 2170
2023/04/19 15:14:30.944, 92, 2170
2023/04/19 15:14:31.145, 92, 2170
2023/04/19 15:14:31.345, 94, 2170
2023/04/19 15:14:31.547, 94, 2170
2023/04/19 15:14:31.748, 94, 2170
2023/04/19 15:14:31.949, 94, 2170
2023/04/19 15:14:32.150, 94, 2170
2023/04/19 15:14:32.351, 93, 2170
2023/04/19 15:14:32.552, 93, 2170
2023/04/19 15:14:32.753, 93, 2170
2023/04/19 15:14:32.953, 93, 2170
2023/04/19 15:14:33.154, 93, 2170
2023/04/19 15:14:33.355, 80, 2170
2023/04/19 15:14:33.555, 80, 2170
2023/04/19 15:14:33.756, 80, 2170
2023/04/19 15:14:33.956, 80, 2170
2023/04/19 15:14:34.157, 80, 2170
2023/04/19 15:14:34.358, 91, 2170
2023/04/19 15:14:34.559, 91, 2170
2023/04/19 15:14:34.759, 91, 2170
2023/04/19 15:14:34.960, 91, 2170
2023/04/19 15:14:35.161, 91, 2170
2023/04/19 15:14:35.361, 90, 2170
2023/04/19 15:14:35.562, 90, 2170
2023/04/19 15:14:35.763, 90, 2170
2023/04/19 15:14:35.964, 90, 2170
2023/04/19 15:14:36.165, 90, 2170
2023/04/19 15:14:36.366, 86, 2170
2023/04/19 15:14:36.568, 86, 2170
2023/04/19 15:14:36.769, 86, 2170
2023/04/19 15:14:36.970, 86, 2170
2023/04/19 15:14:37.171, 86, 2170
2023/04/19 15:14:37.371, 86, 2170
2023/04/19 15:14:37.572, 86, 2170
2023/04/19 15:14:37.773, 86, 2170
2023/04/19 15:14:37.973, 86, 2170
2023/04/19 15:14:38.174, 86, 2170
2023/04/19 15:14:38.375, 95, 2170
2023/04/19 15:14:38.576, 95, 2170
2023/04/19 15:14:38.776, 95, 2170
2023/04/19 15:14:38.977, 95, 2170
2023/04/19 15:14:39.177, 95, 2170
2023/04/19 15:14:39.378, 94, 2170
2023/04/19 15:14:39.579, 94, 2170
2023/04/19 15:14:39.780, 94, 2170
2023/04/19 15:14:39.980, 94, 2170
2023/04/19 15:14:40.181, 94, 2170
2023/04/19 15:14:40.383, 84, 2170
2023/04/19 15:14:40.583, 84, 2170
2023/04/19 15:14:40.785, 84, 2170
2023/04/19 15:14:40.986, 84, 2170
2023/04/19 15:14:41.187, 84, 2170
2023/04/19 15:14:41.388, 85, 2170
2023/04/19 15:14:41.589, 85, 2170
2023/04/19 15:14:41.790, 85, 2170
2023/04/19 15:14:41.990, 85, 2170
2023/04/19 15:14:42.191, 85, 2170
2023/04/19 15:14:42.392, 87, 2170
2023/04/19 15:14:42.592, 87, 2170
2023/04/19 15:14:42.793, 87, 2170
2023/04/19 15:14:42.994, 87, 2170
2023/04/19 15:14:43.194, 87, 2170
2023/04/19 15:14:43.395, 93, 2170
2023/04/19 15:14:43.596, 93, 2170
2023/04/19 15:14:43.796, 93, 2170
2023/04/19 15:14:43.997, 93, 2170
2023/04/19 15:14:44.198, 93, 2170
2023/04/19 15:14:44.398, 92, 2170
2023/04/19 15:14:44.599, 92, 2170
2023/04/19 15:14:44.800, 92, 2170
2023/04/19 15:14:45.000, 92, 2170
2023/04/19 15:14:45.201, 92, 2170
2023/04/19 15:14:45.402, 93, 2170
2023/04/19 15:14:45.603, 93, 2170
2023/04/19 15:14:45.804, 93, 2170
2023/04/19 15:14:46.004, 93, 2170
2023/04/19 15:14:46.205, 93, 2170
2023/04/19 15:14:46.406, 93, 2170
2023/04/19 15:14:46.607, 93, 2170
2023/04/19 15:14:46.808, 93, 2170
2023/04/19 15:14:47.008, 93, 2170
2023/04/19 15:14:47.209, 93, 2170
2023/04/19 15:14:47.410, 93, 2170
2023/04/19 15:14:47.610, 93, 2170
2023/04/19 15:14:47.811, 93, 2170
2023/04/19 15:14:48.012, 93, 2170
2023/04/19 15:14:48.213, 93, 2170
2023/04/19 15:14:48.413, 88, 2170
2023/04/19 15:14:48.614, 88, 2170
2023/04/19 15:14:48.815, 88, 2170
2023/04/19 15:14:49.016, 88, 2170
2023/04/19 15:14:49.217, 88, 2170
2023/04/19 15:14:49.418, 90, 2170
2023/04/19 15:14:49.619, 90, 2170
2023/04/19 15:14:49.820, 90, 2170
2023/04/19 15:14:50.021, 90, 2170
2023/04/19 15:14:50.222, 90, 2170
2023/04/19 15:14:50.424, 95, 2170
2023/04/19 15:14:50.626, 95, 2170
2023/04/19 15:14:50.827, 95, 2170
2023/04/19 15:14:51.029, 95, 2170
2023/04/19 15:14:51.230, 95, 2170
2023/04/19 15:14:51.431, 93, 2170
2023/04/19 15:14:51.632, 93, 2170
2023/04/19 15:14:51.833, 93, 2170
2023/04/19 15:14:52.033, 93, 2170
2023/04/19 15:14:52.234, 93, 2170
2023/04/19 15:14:52.434, 84, 2170
2023/04/19 15:14:52.635, 84, 2170
2023/04/19 15:14:52.836, 84, 2170
2023/04/19 15:14:53.036, 84, 2170
2023/04/19 15:14:53.237, 84, 2170
2023/04/19 15:14:53.437, 89, 2170
2023/04/19 15:14:53.638, 89, 2170
2023/04/19 15:14:53.839, 89, 2170
2023/04/19 15:14:54.039, 89, 2170
2023/04/19 15:14:54.240, 89, 2170
2023/04/19 15:14:54.441, 87, 2170
2023/04/19 15:14:54.642, 87, 2170
2023/04/19 15:14:54.842, 87, 2170
2023/04/19 15:14:55.043, 87, 2170
2023/04/19 15:14:55.244, 87, 2170
2023/04/19 15:14:55.445, 93, 2170
2023/04/19 15:14:55.646, 93, 2170
2023/04/19 15:14:55.847, 93, 2170
2023/04/19 15:14:56.048, 93, 2170
2023/04/19 15:14:56.249, 93, 2170
2023/04/19 15:14:56.449, 93, 2170
2023/04/19 15:14:56.650, 93, 2170
2023/04/19 15:14:56.851, 93, 2170
2023/04/19 15:14:57.051, 93, 2170
2023/04/19 15:14:57.252, 93, 2170
2023/04/19 15:14:57.453, 91, 2170
2023/04/19 15:14:57.653, 91, 2170
2023/04/19 15:14:57.854, 91, 2170
2023/04/19 15:14:58.055, 91, 2170
2023/04/19 15:14:58.256, 91, 2170
2023/04/19 15:14:58.456, 93, 2170
2023/04/19 15:14:58.657, 93, 2170
2023/04/19 15:14:58.859, 93, 2170
2023/04/19 15:14:59.060, 93, 2170
2023/04/19 15:14:59.260, 93, 2170
2023/04/19 15:14:59.462, 90, 2170
2023/04/19 15:14:59.662, 90, 2170
2023/04/19 15:14:59.863, 90, 2170
2023/04/19 15:15:00.064, 90, 2170
2023/04/19 15:15:00.265, 90, 2170
2023/04/19 15:15:00.466, 94, 2170
2023/04/19 15:15:00.667, 94, 2170
2023/04/19 15:15:00.868, 94, 2170
2023/04/19 15:15:01.068, 94, 2170
2023/04/19 15:15:01.269, 94, 2170
2023/04/19 15:15:01.469, 91, 2170
2023/04/19 15:15:01.671, 91, 2170
2023/04/19 15:15:01.871, 91, 2170
2023/04/19 15:15:02.072, 91, 2170
